time,value
0.005183,1
0.00518305,1
0.0051831,1
0.00518315,0
0.0051832,0
0.00518325,0
0.0051833,0
0.00518335,0
0.0051834,0
0.00518345,0
0.0051835,0
0.00518355,0
0.0051836,0
0.00518365,0
0.0051837,0
0.00518375,0
0.0051838,0
0.00518385,0
0.0051839,0
0.00518395,1
0.005184,1
0.00518405,1
0.0051841,1
0.00518415,1
0.0051842,1
0.00518425,1
0.0051843,1
0.00518435,1
0.0051844,1
0.00518445,1
0.0051845,1
0.00518455,1
0.0051846,1
0.00518465,1
0.0051847,1
0.00518475,1
0.0051848,1
0.00518485,1
0.0051849,1
0.00518495,1
0.005185,1
0.00518505,1
0.0051851,1
0.00518515,0
0.0051852,0
0.00518525,0
0.0051853,0
0.00518535,0
0.0051854,0
0.00518545,0
0.0051855,0
0.00518555,0
0.0051856,0
0.00518565,0
0.0051857,0
0.00518575,0
0.0051858,0
0.00518585,0
0.0051859,0
0.00518595,0
0.005186,0
0.00518605,0
0.0051861,0
0.00518615,0
0.0051862,0
0.00518625,0
0.0051863,0
0.00518635,1
0.0051864,1
0.00518645,1
0.0051865,1
0.00518655,1
0.0051866,1
0.00518665,1
0.0051867,1
0.00518675,1
0.0051868,1
0.00518685,1
0.0051869,1
0.00518695,1
0.005187,1
0.00518705,1
0.0051871,1
0.00518715,0
0.0051872,0
0.00518725,0
0.0051873,0
0.00518735,0
0.0051874,0
0.00518745,0
0.0051875,0
0.00518755,1
0.0051876,1
0.00518765,1
0.0051877,1
0.00518775,1
0.0051878,1
0.00518785,1
0.0051879,1
0.00518795,1
0.005188,1
0.00518805,1
0.0051881,1
0.00518815,1
0.0051882,1
0.00518825,1
0.0051883,1
0.00518835,0
0.0051884,0
0.00518845,0
0.0051885,0
0.00518855,0
0.0051886,0
0.00518865,0
0.0051887,0
0.00518875,0
0.0051888,0
0.00518885,0
0.0051889,0
0.00518895,0
0.005189,0
0.00518905,0
0.0051891,0
0.00518915,1
0.0051892,1
0.00518925,1
0.0051893,1
0.00518935,1
0.0051894,1
0.00518945,1
0.0051895,1
0.00518955,0
0.0051896,0
0.00518965,0
0.0051897,0
0.00518975,0
0.0051898,0
0.00518985,0
0.0051899,0
0.00518995,0
0.00519,0
0.00519005,0
0.0051901,0
0.00519015,0
0.0051902,0
0.00519025,0
0.0051903,0
0.00519035,1
0.0051904,1
0.00519045,1
0.0051905,1
0.00519055,1
0.0051906,1
0.00519065,1
0.0051907,1
0.00519075,0
0.0051908,0
0.00519085,0
0.0051909,0
0.00519095,0
0.005191,0
0.00519105,0
0.0051911,0
0.00519115,1
0.0051912,1
0.00519125,1
0.0051913,1
0.00519135,1
0.0051914,1
0.00519145,1
0.0051915,1
0.00519155,0
0.0051916,0
0.00519165,0
0.0051917,0
0.00519175,0
0.0051918,0
0.00519185,0
0.0051919,0
0.00519195,1
0.005192,1
0.00519205,1
0.0051921,1
0.00519215,1
0.0051922,1
0.00519225,1
0.0051923,1
0.00519235,0
0.0051924,0
0.00519245,0
0.0051925,0
0.00519255,0
0.0051926,0
0.00519265,0
0.0051927,0
0.00519275,1
0.0051928,1
0.00519285,1
0.0051929,1
0.00519295,1
0.005193,1
0.00519305,1
0.0051931,1
0.00519315,1
0.0051932,1
0.00519325,1
0.0051933,1
0.00519335,1
0.0051934,1
0.00519345,1
0.0051935,1
0.00519355,0
0.0051936,0
0.00519365,0
0.0051937,0
0.00519375,0
0.0051938,0
0.00519385,0
0.0051939,0
0.00519395,0
0.005194,0
0.00519405,0
0.0051941,0
0.00519415,0
0.0051942,0
0.00519425,0
0.0051943,0
0.00519435,1
0.0051944,1
0.00519445,1
0.0051945,1
0.00519455,1
0.0051946,1
0.00519465,1
0.0051947,1
0.00519475,0
0.0051948,0
0.00519485,0
0.0051949,0
0.00519495,0
0.005195,0
0.00519505,0
0.0051951,0
0.00519515,0
0.0051952,0
0.00519525,0
0.0051953,0
0.00519535,0
0.0051954,0
0.00519545,0
0.0051955,0
0.00519555,1
0.0051956,1
0.00519565,1
0.0051957,1
0.00519575,1
0.0051958,1
0.00519585,1
0.0051959,1
0.00519595,1
0.005196,1
0.00519605,1
0.0051961,1
0.00519615,1
0.0051962,1
0.00519625,1
0.0051963,1
0.00519635,1
0.0051964,1
0.00519645,1
0.0051965,1
0.00519655,1
0.0051966,1
0.00519665,1
0.0051967,1
0.00519675,0
0.0051968,0
0.00519685,0
0.0051969,0
0.00519695,0
0.005197,0
0.00519705,0
0.0051971,0
0.00519715,0
0.0051972,0
0.00519725,0
0.0051973,0
0.00519735,0
0.0051974,0
0.00519745,0
0.0051975,0
0.00519755,0
0.0051976,0
0.00519765,0
0.0051977,0
0.00519775,0
0.0051978,0
0.00519785,0
0.0051979,0
0.00519795,1
0.005198,1
0.00519805,1
0.0051981,1
0.00519815,1
0.0051982,1
0.00519825,1
0.0051983,1
0.00519835,0
0.0051984,0
0.00519845,0
0.0051985,0
0.00519855,0
0.0051986,0
0.00519865,0
0.0051987,0
0.00519875,1
0.0051988,1
0.00519885,1
0.0051989,1
0.00519895,1
0.005199,1
0.00519905,1
0.0051991,1
0.00519915,0
0.0051992,0
0.00519925,0
0.0051993,0
0.00519935,0
0.0051994,0
0.00519945,0
0.0051995,0
0.00519955,1
0.0051996,1
0.00519965,1
0.0051997,1
0.00519975,1
0.0051998,1
0.00519985,1
0.0051999,1
0.00519995,0
0.0052,0
0.00520005,0
0.0052001,0
0.00520015,0
0.0052002,0
0.00520025,0
0.0052003,0
0.00520035,1
0.0052004,1
0.00520045,1
0.0052005,1
0.00520055,1
0.0052006,1
0.00520065,1
0.0052007,1
0.00520075,1
0.0052008,1
0.00520085,1
0.0052009,1
0.00520095,1
0.005201,1
0.00520105,1
0.0052011,1
0.00520115,0
0.0052012,0
0.00520125,0
0.0052013,0
0.00520135,0
0.0052014,0
0.00520145,0
0.0052015,0
0.00520155,1
0.0052016,1
0.00520165,1
0.0052017,1
0.00520175,1
0.0052018,1
0.00520185,1
0.0052019,1
0.00520195,0
0.005202,0
0.00520205,0
0.0052021,0
0.00520215,0
0.0052022,0
0.00520225,0
0.0052023,0
0.00520235,1
0.0052024,1
0.00520245,1
0.0052025,1
0.00520255,1
0.0052026,1
0.00520265,1
0.0052027,1
0.00520275,0
0.0052028,0
0.00520285,0
0.0052029,0
0.00520295,0
0.005203,0
0.00520305,0
0.0052031,0
0.00520315,0
0.0052032,0
0.00520325,0
0.0052033,0
0.00520335,0
0.0052034,0
0.00520345,0
0.0052035,0
0.00520355,1
0.0052036,1
0.00520365,1
0.0052037,1
0.00520375,1
0.0052038,1
0.00520385,1
0.0052039,1
0.00520395,0
0.005204,0
0.00520405,0
0.0052041,0
0.00520415,0
0.0052042,0
0.00520425,0
0.0052043,0
0.00520435,1
0.0052044,1
0.00520445,1
0.0052045,1
0.00520455,1
0.0052046,1
0.00520465,1
0.0052047,1
0.00520475,0
0.0052048,0
0.00520485,0
0.0052049,0
0.00520495,0
0.005205,0
0.00520505,0
0.0052051,0
0.00520515,0
0.0052052,0
0.00520525,0
0.0052053,0
0.00520535,0
0.0052054,0
0.00520545,0
0.0052055,0
0.00520555,1
0.0052056,1
0.00520565,1
0.0052057,1
0.00520575,1
0.0052058,1
0.00520585,1
0.0052059,1
0.00520595,1
0.005206,1
0.00520605,1
0.0052061,1
0.00520615,1
0.0052062,1
0.00520625,1
0.0052063,1
0.00520635,0
0.0052064,0
0.00520645,0
0.0052065,0
0.00520655,0
0.0052066,0
0.00520665,0
0.0052067,0
0.00520675,1
0.0052068,1
0.00520685,1
0.0052069,1
0.00520695,1
0.005207,1
0.00520705,1
0.0052071,1
0.00520715,0
0.0052072,0
0.00520725,0
0.0052073,0
0.00520735,0
0.0052074,0
0.00520745,0
0.0052075,0
0.00520755,0
0.0052076,0
0.00520765,0
0.0052077,0
0.00520775,0
0.0052078,0
0.00520785,0
0.0052079,0
0.00520795,1
0.005208,1
0.00520805,1
0.0052081,1
0.00520815,1
0.0052082,1
0.00520825,1
0.0052083,1
0.00520835,1
0.0052084,1
0.00520845,1
0.0052085,1
0.00520855,1
0.0052086,1
0.00520865,1
0.0052087,1
0.00520875,0
0.0052088,0
0.00520885,0
0.0052089,0
0.00520895,0
0.005209,0
0.00520905,0
0.0052091,0
0.00520915,0
0.0052092,0
0.00520925,0
0.0052093,0
0.00520935,0
0.0052094,0
0.00520945,0
0.0052095,0
0.00520955,1
0.0052096,1
0.00520965,1
0.0052097,1
0.00520975,1
0.0052098,1
0.00520985,1
0.0052099,1
0.00520995,0
0.00521,0
0.00521005,0
0.0052101,0
0.00521015,0
0.0052102,0
0.00521025,0
0.0052103,0
0.00521035,1
0.0052104,1
0.00521045,1
0.0052105,1
0.00521055,1
0.0052106,1
0.00521065,1
0.0052107,1
0.00521075,1
0.0052108,1
0.00521085,1
0.0052109,1
0.00521095,1
0.005211,1
0.00521105,1
0.0052111,1
0.00521115,0
0.0052112,0
0.00521125,0
0.0052113,0
0.00521135,0
0.0052114,0
0.00521145,0
0.0052115,0
0.00521155,0
0.0052116,0
0.00521165,0
0.0052117,0
0.00521175,0
0.0052118,0
0.00521185,0
0.0052119,0
0.00521195,1
0.005212,1
0.00521205,1
0.0052121,1
0.00521215,1
0.0052122,1
0.00521225,1
0.0052123,1
0.00521235,0
0.0052124,0
0.00521245,0
0.0052125,0
0.00521255,0
0.0052126,0
0.00521265,0
0.0052127,0
0.00521275,1
0.0052128,1
0.00521285,1
0.0052129,1
0.00521295,1
0.005213,1
0.00521305,1
0.0052131,1
0.00521315,1
0.0052132,1
0.00521325,1
0.0052133,1
0.00521335,1
0.0052134,1
0.00521345,1
0.0052135,1
0.00521355,0
0.0052136,0
0.00521365,0
0.0052137,0
0.00521375,0
0.0052138,0
0.00521385,0
0.0052139,0
0.00521395,0
0.005214,0
0.00521405,0
0.0052141,0
0.00521415,0
0.0052142,0
0.00521425,0
0.0052143,0
0.00521435,1
0.0052144,1
0.00521445,1
0.0052145,1
0.00521455,1
0.0052146,1
0.00521465,1
0.0052147,1
0.00521475,0
0.0052148,0
0.00521485,0
0.0052149,0
0.00521495,0
0.005215,0
0.00521505,0
0.0052151,0
0.00521515,1
0.0052152,1
0.00521525,1
0.0052153,1
0.00521535,1
0.0052154,1
0.00521545,1
0.0052155,1
0.00521555,0
0.0052156,0
0.00521565,0
0.0052157,0
0.00521575,0
0.0052158,0
0.00521585,0
0.0052159,0
0.00521595,1
0.005216,1
0.00521605,1
0.0052161,1
0.00521615,1
0.0052162,1
0.00521625,1
0.0052163,1
0.00521635,0
0.0052164,0
0.00521645,0
0.0052165,0
0.00521655,0
0.0052166,0
0.00521665,0
0.0052167,0
0.00521675,0
0.0052168,0
0.00521685,0
0.0052169,0
0.00521695,0
0.005217,0
0.00521705,0
0.0052171,0
0.00521715,1
0.0052172,1
0.00521725,1
0.0052173,1
0.00521735,1
0.0052174,1
0.00521745,1
0.0052175,1
0.00521755,1
0.0052176,1
0.00521765,1
0.0052177,1
0.00521775,1
0.0052178,1
0.00521785,1
0.0052179,1
0.00521795,0
0.005218,0
0.00521805,0
0.0052181,0
0.00521815,0
0.0052182,0
0.00521825,0
0.0052183,0
0.00521835,1
0.0052184,1
0.00521845,1
0.0052185,1
0.00521855,1
0.0052186,1
0.00521865,1
0.0052187,1
0.00521875,0
0.0052188,0
0.00521885,0
0.0052189,0
0.00521895,0
0.005219,0
0.00521905,0
0.0052191,0
0.00521915,0
0.0052192,0
0.00521925,0
0.0052193,0
0.00521935,0
0.0052194,0
0.00521945,0
0.0052195,0
0.00521955,1
0.0052196,1
0.00521965,1
0.0052197,1
0.00521975,1
0.0052198,1
0.00521985,1
0.0052199,1
0.00521995,1
0.00522,1
0.00522005,1
0.0052201,1
0.00522015,1
0.0052202,1
0.00522025,1
0.0052203,1
0.00522035,0
0.0052204,0
0.00522045,0
0.0052205,0
0.00522055,0
0.0052206,0
0.00522065,0
0.0052207,0
0.00522075,0
0.0052208,0
0.00522085,0
0.0052209,0
0.00522095,0
0.005221,0
0.00522105,0
0.0052211,0
0.00522115,1
0.0052212,1
0.00522125,1
0.0052213,1
0.00522135,1
0.0052214,1
0.00522145,1
0.0052215,1
0.00522155,0
0.0052216,0
0.00522165,0
0.0052217,0
0.00522175,0
0.0052218,0
0.00522185,0
0.0052219,0
0.00522195,1
0.005222,1
0.00522205,1
0.0052221,1
0.00522215,1
0.0052222,1
0.00522225,1
0.0052223,1
0.00522235,1
0.0052224,1
0.00522245,1
0.0052225,1
0.00522255,1
0.0052226,1
0.00522265,1
0.0052227,1
0.00522275,0
0.0052228,0
0.00522285,0
0.0052229,0
0.00522295,0
0.005223,0
0.00522305,0
0.0052231,0
0.00522315,0
0.0052232,0
0.00522325,0
0.0052233,0
0.00522335,0
0.0052234,0
0.00522345,0
0.0052235,0
0.00522355,1
0.0052236,1
0.00522365,1
0.0052237,1
0.00522375,1
0.0052238,1
0.00522385,1
0.0052239,1
0.00522395,0
0.005224,0
0.00522405,0
0.0052241,0
0.00522415,0
0.0052242,0
0.00522425,0
0.0052243,0
0.00522435,1
0.0052244,1
0.00522445,1
0.0052245,1
0.00522455,1
0.0052246,1
0.00522465,1
0.0052247,1
0.00522475,0
0.0052248,0
0.00522485,0
0.0052249,0
0.00522495,0
0.005225,0
0.00522505,0
0.0052251,0
0.00522515,1
0.0052252,1
0.00522525,1
0.0052253,1
0.00522535,1
0.0052254,1
0.00522545,1
0.0052255,1
0.00522555,0
0.0052256,0
0.00522565,0
0.0052257,0
0.00522575,0
0.0052258,0
0.00522585,0
0.0052259,0
0.00522595,1
0.005226,1
0.00522605,1
0.0052261,1
0.00522615,1
0.0052262,1
0.00522625,1
0.0052263,1
0.00522635,1
0.0052264,1
0.00522645,1
0.0052265,1
0.00522655,1
0.0052266,1
0.00522665,1
0.0052267,1
0.00522675,0
0.0052268,0
0.00522685,0
0.0052269,0
0.00522695,0
0.005227,0
0.00522705,0
0.0052271,0
0.00522715,0
0.0052272,0
0.00522725,0
0.0052273,0
0.00522735,0
0.0052274,0
0.00522745,0
0.0052275,0
0.00522755,0
0.0052276,0
0.00522765,0
0.0052277,0
0.00522775,0
0.0052278,0
0.00522785,0
0.0052279,0
0.00522795,1
0.005228,1
0.00522805,1
0.0052281,1
0.00522815,1
0.0052282,1
0.00522825,1
0.0052283,1
0.00522835,1
0.0052284,1
0.00522845,1
0.0052285,1
0.00522855,1
0.0052286,1
0.00522865,1
0.0052287,1
0.00522875,0
0.0052288,0
0.00522885,0
0.0052289,0
0.00522895,0
0.005229,0
0.00522905,0
0.0052291,0
0.00522915,0
0.0052292,0
0.00522925,0
0.0052293,0
0.00522935,0
0.0052294,0
0.00522945,0
0.0052295,0
0.00522955,1
0.0052296,1
0.00522965,1
0.0052297,1
0.00522975,1
0.0052298,1
0.00522985,1
0.0052299,1
0.00522995,0
0.00523,0
0.00523005,0
0.0052301,0
0.00523015,0
0.0052302,0
0.00523025,0
0.0052303,0
0.00523035,1
0.0052304,1
0.00523045,1
0.0052305,1
0.00523055,1
0.0052306,1
0.00523065,1
0.0052307,1
0.00523075,1
0.0052308,1
0.00523085,1
0.0052309,1
0.00523095,1
0.005231,1
0.00523105,1
0.0052311,1
0.00523115,0
0.0052312,0
0.00523125,0
0.0052313,0
0.00523135,0
0.0052314,0
0.00523145,0
0.0052315,0
0.00523155,1
0.0052316,1
0.00523165,1
0.0052317,1
0.00523175,1
0.0052318,1
0.00523185,1
0.0052319,1
0.00523195,0
0.005232,0
0.00523205,0
0.0052321,0
0.00523215,0
0.0052322,0
0.00523225,0
0.0052323,0
0.00523235,1
0.0052324,1
0.00523245,1
0.0052325,1
0.00523255,1
0.0052326,1
0.00523265,1
0.0052327,1
0.00523275,0
0.0052328,0
0.00523285,0
0.0052329,0
0.00523295,0
0.005233,0
0.00523305,0
0.0052331,0
0.00523315,0
0.0052332,0
0.00523325,0
0.0052333,0
0.00523335,0
0.0052334,0
0.00523345,0
0.0052335,0
0.00523355,1
0.0052336,1
0.00523365,1
0.0052337,1
0.00523375,1
0.0052338,1
0.00523385,1
0.0052339,1
0.00523395,1
0.005234,1
0.00523405,1
0.0052341,1
0.00523415,1
0.0052342,1
0.00523425,1
0.0052343,1
0.00523435,0
0.0052344,0
0.00523445,0
0.0052345,0
0.00523455,0
0.0052346,0
0.00523465,0
0.0052347,0
0.00523475,0
0.0052348,0
0.00523485,0
0.0052349,0
0.00523495,0
0.005235,0
0.00523505,0
0.0052351,0
0.00523515,1
0.0052352,1
0.00523525,1
0.0052353,1
0.00523535,1
0.0052354,1
0.00523545,1
0.0052355,1
0.00523555,0
0.0052356,0
0.00523565,0
0.0052357,0
0.00523575,0
0.0052358,0
0.00523585,0
0.0052359,0
0.00523595,1
0.005236,1
0.00523605,1
0.0052361,1
0.00523615,1
0.0052362,1
0.00523625,1
0.0052363,1
0.00523635,0
0.0052364,0
0.00523645,0
0.0052365,0
0.00523655,0
0.0052366,0
0.00523665,0
0.0052367,0
0.00523675,1
0.0052368,1
0.00523685,1
0.0052369,1
0.00523695,1
0.005237,1
0.00523705,1
0.0052371,1
0.00523715,0
0.0052372,0
0.00523725,0
0.0052373,0
0.00523735,0
0.0052374,0
0.00523745,0
0.0052375,0
0.00523755,1
0.0052376,1
0.00523765,1
0.0052377,1
0.00523775,1
0.0052378,1
0.00523785,1
0.0052379,1
0.00523795,0
0.005238,0
0.00523805,0
0.0052381,0
0.00523815,0
0.0052382,0
0.00523825,0
0.0052383,0
0.00523835,0
0.0052384,0
0.00523845,0
0.0052385,0
0.00523855,0
0.0052386,0
0.00523865,0
0.0052387,0
0.00523875,1
0.0052388,1
0.00523885,1
0.0052389,1
0.00523895,1
0.005239,1
0.00523905,1
0.0052391,1
0.00523915,1
0.0052392,1
0.00523925,1
0.0052393,1
0.00523935,1
0.0052394,1
0.00523945,1
0.0052395,1
0.00523955,0
0.0052396,0
0.00523965,0
0.0052397,0
0.00523975,0
0.0052398,0
0.00523985,0
0.0052399,0
0.00523995,1
0.00524,1
0.00524005,1
0.0052401,1
0.00524015,1
0.0052402,1
0.00524025,1
0.0052403,1
0.00524035,0
0.0052404,0
0.00524045,0
0.0052405,0
0.00524055,0
0.0052406,0
0.00524065,0
0.0052407,0
0.00524075,1
0.0052408,1
0.00524085,1
0.0052409,1
0.00524095,1
0.005241,1
0.00524105,1
0.0052411,1
0.00524115,0
0.0052412,0
0.00524125,0
0.0052413,0
0.00524135,0
0.0052414,0
0.00524145,0
0.0052415,0
0.00524155,1
0.0052416,1
0.00524165,1
0.0052417,1
0.00524175,1
0.0052418,1
0.00524185,1
0.0052419,1
0.00524195,0
0.005242,0
0.00524205,0
0.0052421,0
0.00524215,0
0.0052422,0
0.00524225,0
0.0052423,0
0.00524235,1
0.0052424,1
0.00524245,1
0.0052425,1
0.00524255,1
0.0052426,1
0.00524265,1
0.0052427,1
0.00524275,0
0.0052428,0
0.00524285,0
0.0052429,0
0.00524295,0
0.005243,0
0.00524305,0
0.0052431,0
0.00524315,1
0.0052432,1
0.00524325,1
0.0052433,1
0.00524335,1
0.0052434,1
0.00524345,1
0.0052435,1
0.00524355,0
0.0052436,0
0.00524365,0
0.0052437,0
0.00524375,0
0.0052438,0
0.00524385,0
0.0052439,0
0.00524395,1
0.005244,1
0.00524405,1
0.0052441,1
0.00524415,1
0.0052442,1
0.00524425,1
0.0052443,1
0.00524435,0
0.0052444,0
0.00524445,0
0.0052445,0
0.00524455,0
0.0052446,0
0.00524465,0
0.0052447,0
0.00524475,0
0.0052448,0
0.00524485,0
0.0052449,0
0.00524495,0
0.005245,0
0.00524505,0
0.0052451,0
0.00524515,1
0.0052452,1
0.00524525,1
0.0052453,1
0.00524535,1
0.0052454,1
0.00524545,1
0.0052455,1
0.00524555,1
0.0052456,1
0.00524565,1
0.0052457,1
0.00524575,1
0.0052458,1
0.00524585,1
0.0052459,1
0.00524595,0
0.005246,0
0.00524605,0
0.0052461,0
0.00524615,0
0.0052462,0
0.00524625,0
0.0052463,0
0.00524635,0
0.0052464,0
0.00524645,0
0.0052465,0
0.00524655,0
0.0052466,0
0.00524665,0
0.0052467,0
0.00524675,1
0.0052468,1
0.00524685,1
0.0052469,1
0.00524695,1
0.005247,1
0.00524705,1
0.0052471,1
0.00524715,0
0.0052472,0
0.00524725,0
0.0052473,0
0.00524735,0
0.0052474,0
0.00524745,0
0.0052475,0
0.00524755,0
0.0052476,0
0.00524765,0
0.0052477,0
0.00524775,0
0.0052478,0
0.00524785,0
0.0052479,0
0.00524795,1
0.005248,1
0.00524805,1
0.0052481,1
0.00524815,1
0.0052482,1
0.00524825,1
0.0052483,1
0.00524835,1
0.0052484,1
0.00524845,1
0.0052485,1
0.00524855,1
0.0052486,1
0.00524865,1
0.0052487,1
0.00524875,1
0.0052488,1
0.00524885,1
0.0052489,1
0.00524895,1
0.005249,1
0.00524905,1
0.0052491,1
0.00524915,0
0.0052492,0
0.00524925,0
0.0052493,0
0.00524935,0
0.0052494,0
0.00524945,0
0.0052495,0
0.00524955,0
0.0052496,0
0.00524965,0
0.0052497,0
0.00524975,0
0.0052498,0
0.00524985,0
0.0052499,0
0.00524995,1
0.00525,1
0.00525005,1
0.0052501,1
0.00525015,1
0.0052502,1
0.00525025,1
0.0052503,1
0.00525035,0
0.0052504,0
0.00525045,0
0.0052505,0
0.00525055,0
0.0052506,0
0.00525065,0
0.0052507,0
0.00525075,1
0.0052508,1
0.00525085,1
0.0052509,1
0.00525095,1
0.005251,1
0.00525105,1
0.0052511,1
0.00525115,0
0.0052512,0
0.00525125,0
0.0052513,0
0.00525135,0
0.0052514,0
0.00525145,0
0.0052515,0
0.00525155,1
0.0052516,1
0.00525165,1
0.0052517,1
0.00525175,1
0.0052518,1
0.00525185,1
0.0052519,1
0.00525195,1
0.005252,1
0.00525205,1
0.0052521,1
0.00525215,1
0.0052522,1
0.00525225,1
0.0052523,1
0.00525235,0
0.0052524,0
0.00525245,0
0.0052525,0
0.00525255,0
0.0052526,0
0.00525265,0
0.0052527,0
0.00525275,0
0.0052528,0
0.00525285,0
0.0052529,0
0.00525295,0
0.005253,0
0.00525305,0
0.0052531,0
0.00525315,1
0.0052532,1
0.00525325,1
0.0052533,1
0.00525335,1
0.0052534,1
0.00525345,1
0.0052535,1
0.00525355,0
0.0052536,0
0.00525365,0
0.0052537,0
0.00525375,0
0.0052538,0
0.00525385,0
0.0052539,0
0.00525395,1
0.005254,1
0.00525405,1
0.0052541,1
0.00525415,1
0.0052542,1
0.00525425,1
0.0052543,1
0.00525435,0
0.0052544,0
0.00525445,0
0.0052545,0
0.00525455,0
0.0052546,0
0.00525465,0
0.0052547,0
0.00525475,1
0.0052548,1
0.00525485,1
0.0052549,1
0.00525495,1
0.005255,1
0.00525505,1
0.0052551,1
0.00525515,0
0.0052552,0
0.00525525,0
0.0052553,0
0.00525535,0
0.0052554,0
0.00525545,0
0.0052555,0
0.00525555,0
0.0052556,0
0.00525565,0
0.0052557,0
0.00525575,0
0.0052558,0
0.00525585,0
0.0052559,0
0.00525595,1
0.005256,1
0.00525605,1
0.0052561,1
0.00525615,1
0.0052562,1
0.00525625,1
0.0052563,1
0.00525635,1
0.0052564,1
0.00525645,1
0.0052565,1
0.00525655,1
0.0052566,1
0.00525665,1
0.0052567,1
0.00525675,0
0.0052568,0
0.00525685,0
0.0052569,0
0.00525695,0
0.005257,0
0.00525705,0
0.0052571,0
0.00525715,0
0.0052572,0
0.00525725,0
0.0052573,0
0.00525735,0
0.0052574,0
0.00525745,0
0.0052575,0
0.00525755,1
0.0052576,1
0.00525765,1
0.0052577,1
0.00525775,1
0.0052578,1
0.00525785,1
0.0052579,1
0.00525795,1
0.005258,1
0.00525805,1
0.0052581,1
0.00525815,1
0.0052582,1
0.00525825,1
0.0052583,1
0.00525835,0
0.0052584,0
0.00525845,0
0.0052585,0
0.00525855,0
0.0052586,0
0.00525865,0
0.0052587,0
0.00525875,0
0.0052588,0
0.00525885,0
0.0052589,0
0.00525895,0
0.005259,0
0.00525905,0
0.0052591,0
0.00525915,1
0.0052592,1
0.00525925,1
0.0052593,1
0.00525935,1
0.0052594,1
0.00525945,1
0.0052595,1
0.00525955,1
0.0052596,1
0.00525965,1
0.0052597,1
0.00525975,1
0.0052598,1
0.00525985,1
0.0052599,1
0.00525995,0
0.00526,0
0.00526005,0
0.0052601,0
0.00526015,0
0.0052602,0
0.00526025,0
0.0052603,0
0.00526035,1
0.0052604,1
0.00526045,1
0.0052605,1
0.00526055,1
0.0052606,1
0.00526065,1
0.0052607,1
0.00526075,0
0.0052608,0
0.00526085,0
0.0052609,0
0.00526095,0
0.005261,0
0.00526105,0
0.0052611,0
0.00526115,0
0.0052612,0
0.00526125,0
0.0052613,0
0.00526135,0
0.0052614,0
0.00526145,0
0.0052615,0
0.00526155,1
0.0052616,1
0.00526165,1
0.0052617,1
